44.852277, -110.254987
44.852292, -110.255859
44.852372, -110.254715
44.852391, -110.254824
44.852437, -110.256471
44.852573, -110.256657
44.852667, -110.254893
44.852687, -110.256045
44.852697, -110.256562
44.852736, -110.255749
44.852837, -110.255782
44.852908, -110.256650
44.853026, -110.255490
44.853113, -110.254856
44.853128, -110.256306
44.853151, -110.256648
44.853306, -110.256271
44.853362, -110.256484
44.853407, -110.255002
44.853443, -110.255240
44.853525, -110.255626
44.853615, -110.255501
44.853678, -110.256305
44.853713, -110.256166
44.853714, -110.256589
44.853744, -110.254983
44.853751, -110.254931
44.853886, -110.256407
44.853928, -110.255306
44.853952, -110.256267
44.853969, -110.256471
44.853990, -110.255021
44.854030, -110.254709
44.854050, -110.255952
44.854111, -110.255998
44.854928, -110.297576
44.854931, -110.296285
44.855016, -110.297372
44.855118, -110.295748
44.855131, -110.296247
44.855179, -110.296249
44.855250, -110.296756
44.855312, -110.297659
44.855363, -110.295747
44.855393, -110.297026
44.855444, -110.297500
44.855446, -110.297551
44.855464, -110.297372
44.855503, -110.296680
44.855541, -110.296258
44.855690, -110.296934
44.855730, -110.297371
44.855764, -110.296108
44.855784, -110.336233
44.855786, -110.296697
44.855880, -110.335238
44.855884, -110.296366
44.855970, -110.336205
44.855990, -110.334663
44.856010, -110.295801
44.856025, -110.334720
44.856030, -110.297275
44.856045, -110.296661
44.856102, -110.296298
44.856104, -110.335943
44.856115, -110.296661
44.856140, -110.336403
44.856181, -110.336177
44.856247, -110.297366
44.856248, -110.335019
44.856269, -110.296291
44.856313, -110.296528
44.856318, -110.335633
44.856352, -110.335505
44.856368, -110.335358
44.856402, -110.296433
44.856422, -110.297403
44.856445, -110.295700
44.856450, -110.335371
44.856503, -110.296208
44.856620, -110.336295
44.856624, -110.335322
44.856693, -110.334778
44.856698, -110.335246
44.856723, -110.335531
44.856741, -110.334498
44.856758, -110.296049
44.856773, -110.297012
44.856843, -110.297208
44.856866, -110.335611
44.856874, -110.336343
44.856924, -110.334925
44.856940, -110.334867
44.857077, -110.331367
44.857233, -110.330928
44.857306, -110.331593
44.857341, -110.335184
44.857357, -110.334780
44.857405, -110.336423
44.857411, -110.334754
44.857416, -110.336228
44.857433, -110.335025
44.857466, -110.330984
44.857493, -110.332420
44.857498, -110.336238
44.857521, -110.331668
44.857632, -110.334691
44.857661, -110.331688
44.857664, -110.331528
44.857672, -110.335512
44.857673, -110.331478
44.857677, -110.334568
44.857708, -110.331593
44.857709, -110.336064
44.857710, -110.334783
44.857719, -110.330918
44.857723, -110.266818
44.857867, -110.330866
44.857869, -110.267975
44.857911, -110.332224
44.857925, -110.330823
44.857967, -110.331921
44.858031, -110.331961
44.858037, -110.267773
44.858054, -110.331666
44.858060, -110.332535
44.858090, -110.267815
44.858106, -110.266540
44.858166, -110.267490
44.858175, -110.267885
44.858195, -110.267675
44.858245, -110.267774
44.858253, -110.267080
44.858336, -110.331531
44.858356, -110.332527
44.858363, -110.268201
44.858386, -110.267407
44.858391, -110.266724
44.858410, -110.330913
44.858437, -110.331602
44.858446, -110.331092
44.858472, -110.332618
44.858506, -110.331066
44.858539, -110.267747
44.858565, -110.267058
44.858570, -110.267756
44.858571, -110.331413
44.858620, -110.266962
44.858634, -110.266460
44.858656, -110.332615
44.858666, -110.266828
44.858682, -110.266974
44.858702, -110.267368
44.858749, -110.331706
44.858755, -110.266537
44.858755, -110.332609
44.858785, -110.331546
44.858799, -110.266324
44.858805, -110.331773
44.858840, -110.331660
44.858844, -110.268134
44.858874, -110.330774
44.858886, -110.332653
44.858908, -110.267602
44.858917, -110.266683
44.858957, -110.330867
44.858963, -110.267223
44.859005, -110.267952
44.859052, -110.267863
44.859070, -110.267211
44.859101, -110.266893
44.859179, -110.312531
44.859210, -110.313391
44.859219, -110.312608
44.859253, -110.314302
44.859344, -110.312766
44.859386, -110.267341
44.859409, -110.266500
44.859436, -110.313344
44.859446, -110.312501
44.859471, -110.268086
44.859483, -110.266869
44.859526, -110.312860
44.859545, -110.312541
44.859684, -110.312629
44.859795, -110.312857
44.859804, -110.314366
44.859858, -110.314128
44.859919, -110.312705
44.859919, -110.313547
44.859947, -110.314021
44.859991, -110.314331
44.860047, -110.314364
44.860200, -110.314067
44.860205, -110.309898
44.860226, -110.313173
44.860280, -110.314280
44.860281, -110.312763
44.860291, -110.313860
44.860321, -110.313530
44.860325, -110.313407
44.860341, -110.310249
44.860359, -110.314217
44.860367, -110.309693
44.860378, -110.309737
44.860427, -110.310062
44.860466, -110.310356
44.860467, -110.312902
44.860474, -110.314116
44.860514, -110.309705
44.860537, -110.308758
44.860538, -110.308752
44.860600, -110.308818
44.860654, -110.308522
44.860660, -110.308656
44.860675, -110.312784
44.860722, -110.313133
44.860738, -110.313473
44.860767, -110.309786
44.860768, -110.309629
44.860794, -110.313468
44.860846, -110.314188
44.860877, -110.314012
44.860954, -110.308746
44.860971, -110.309559
44.860982, -110.313332
44.861068, -110.308520
44.861135, -110.309535
44.861169, -110.310150
44.861195, -110.308459
44.861221, -110.309843
44.861243, -110.309991
44.861246, -110.308580
44.861249, -110.251570
44.861262, -110.310376
44.861267, -110.251132
44.861277, -110.309912
44.861299, -110.251524
44.861321, -110.252531
44.861376, -110.321846
44.861386, -110.252863
44.861415, -110.251008
44.861467, -110.309344
44.861512, -110.252325
44.861517, -110.309640
44.861540, -110.252897
44.861545, -110.321865
44.861563, -110.322127
44.861565, -110.322358
44.861574, -110.323105
44.861602, -110.251745
44.861669, -110.321634
44.861680, -110.252707
44.861727, -110.321456
44.861746, -110.321367
44.861770, -110.310076
44.861795, -110.309526
44.861806, -110.322892
44.861818, -110.308960
44.861887, -110.322750
44.861893, -110.322432
44.861899, -110.251438
44.861913, -110.308506
44.861943, -110.308894
44.861944, -110.322927
44.861973, -110.252537
44.861976, -110.251664
44.862019, -110.309737
44.862021, -110.321612
44.862048, -110.323181
44.862050, -110.321463
44.862071, -110.309598
44.862076, -110.309192
44.862089, -110.301580
44.862099, -110.251998
44.862100, -110.300319
44.862178, -110.321955
44.862210, -110.252183
44.862219, -110.251706
44.862221, -110.251014
44.862258, -110.300913
44.862284, -110.321665
44.862287, -110.302109
44.862370, -110.301346
44.862376, -110.322756
44.862387, -110.321977
44.862390, -110.321926
44.862402, -110.321299
44.862421, -110.251450
44.862430, -110.252605
44.862475, -110.251224
44.862495, -110.252530
44.862497, -110.323106
44.862520, -110.300307
44.862543, -110.252195
44.862573, -110.301833
44.862580, -110.300407
44.862581, -110.252399
44.862581, -110.302127
44.862590, -110.252374
44.862620, -110.301320
44.862635, -110.251218
44.862657, -110.300348
44.862664, -110.251237
44.862665, -110.301762
44.862682, -110.301013
44.862684, -110.301441
44.862750, -110.301259
44.862760, -110.322894
44.862779, -110.321611
44.862784, -110.322882
44.862785, -110.251477
44.862792, -110.300825
44.862803, -110.322641
44.862816, -110.252748
44.862829, -110.251461
44.862829, -110.322216
44.862836, -110.251533
44.862866, -110.322915
44.862924, -110.323152
44.862975, -110.300994
44.862991, -110.300377
44.863055, -110.251105
44.863056, -110.300415
44.863059, -110.251895
44.863066, -110.301007
44.863114, -110.301378
44.863127, -110.301541
44.863147, -110.300854
44.863151, -110.252741
44.863158, -110.323135
44.863176, -110.300401
44.863194, -110.252514
44.863195, -110.300985
44.863215, -110.251962
44.863241, -110.322297
44.863243, -110.322812
44.863272, -110.321536
44.863351, -110.321336
44.863352, -110.322725
44.863474, -110.301178
44.863484, -110.300975
44.863505, -110.300555
44.863646, -110.302121
44.863724, -110.300416
44.863845, -110.301447
44.863875, -110.300180
44.863940, -110.301796
44.863981, -110.301542
44.863981, -110.301968
44.866235, -110.276071
44.866257, -110.276951
44.866265, -110.277507
44.866276, -110.262548
44.866282, -110.275955
44.866296, -110.261867
44.866344, -110.262009
44.866348, -110.277243
44.866351, -110.276050
44.866352, -110.276969
44.866374, -110.262810
44.866377, -110.261532
44.866386, -110.276589
44.866390, -110.262667
44.866395, -110.262866
44.866403, -110.276559
44.866416, -110.261844
44.866525, -110.261823
44.866528, -110.276013
44.866534, -110.276992
44.866538, -110.276844
44.866605, -110.275807
44.866620, -110.263112
44.866635, -110.276198
44.866688, -110.262422
44.866716, -110.275778
44.866723, -110.277189
44.866725, -110.276682
44.866739, -110.262947
44.866740, -110.275890
44.866772, -110.262821
44.866775, -110.275971
44.866791, -110.277128
44.866809, -110.262747
44.866823, -110.277039
44.866847, -110.261574
44.866888, -110.276459
44.866904, -110.261443
44.866924, -110.276703
44.866933, -110.262112
44.866955, -110.262388
44.866966, -110.275769
44.866967, -110.275872
44.867008, -110.346263
44.867010, -110.276220
44.867036, -110.345824
44.867048, -110.346731
44.867088, -110.261316
44.867098, -110.346889
44.867119, -110.277012
44.867150, -110.346945
44.867168, -110.276850
44.867177, -110.262123
44.867206, -110.261890
44.867238, -110.346296
44.867262, -110.261687
44.867275, -110.262271
44.867278, -110.277040
44.867305, -110.346962
44.867396, -110.262795
44.867419, -110.276981
44.867429, -110.347276
44.867461, -110.277517
44.867516, -110.276640
44.867576, -110.261280
44.867578, -110.277192
44.867597, -110.261981
44.867697, -110.277208
44.867719, -110.346752
44.867740, -110.261275
44.867741, -110.276335
44.867746, -110.345704
44.867784, -110.345976
44.867791, -110.346741
44.867915, -110.261651
44.867941, -110.345970
44.867961, -110.346981
44.867999, -110.261626
44.868039, -110.261369
44.868054, -110.346726
44.868058, -110.346559
44.868077, -110.346506
44.868086, -110.346793
44.868137, -110.347404
44.868175, -110.262315
44.868177, -110.262148
44.868181, -110.261463
44.868208, -110.261471
44.868211, -110.263141
44.868214, -110.347131
44.868237, -110.347358
44.868259, -110.346615
44.868295, -110.346019
44.868342, -110.346568
44.868364, -110.346170
44.868469, -110.347454
44.868479, -110.346124
44.868544, -110.345853
44.868655, -110.347021
44.868663, -110.346443
44.868755, -110.347228
44.868768, -110.345552
44.868828, -110.346622
44.868889, -110.346236
44.868964, -110.347111
44.869305, -110.292318
44.869306, -110.291865
44.869447, -110.291600
44.869561, -110.291351
44.869562, -110.291642
44.869883, -110.290919
44.869954, -110.292205
44.870047, -110.290972
44.870066, -110.291643
44.870075, -110.291878
44.870082, -110.292317
44.870095, -110.291726
44.870119, -110.290669
44.870144, -110.290933
44.870154, -110.290828
44.870168, -110.273982
44.870168, -110.292440
44.870175, -110.275525
44.870179, -110.290550
44.870195, -110.275285
44.870213, -110.292175
44.870263, -110.290764
44.870263, -110.291910
44.870287, -110.292456
44.870401, -110.274157
44.870405, -110.291459
44.870440, -110.292225
44.870449, -110.274008
44.870500, -110.290814
44.870558, -110.284935
44.870594, -110.275229
44.870596, -110.275476
44.870608, -110.291154
44.870616, -110.285276
44.870630, -110.286067
44.870648, -110.275215
44.870672, -110.275454
44.870673, -110.274128
44.870685, -110.284320
44.870701, -110.285045
44.870722, -110.286070
44.870732, -110.274486
44.870732, -110.287047
44.870738, -110.286177
44.870742, -110.273940
44.870785, -110.286055
44.870808, -110.285412
44.870815, -110.285724
44.870847, -110.291511
44.870866, -110.274006
44.870889, -110.285369
44.870892, -110.283650
44.870892, -110.291725
44.870914, -110.284950
44.870921, -110.284388
44.870924, -110.284234
44.870926, -110.284290
44.870934, -110.285187
44.870959, -110.284381
44.870967, -110.290713
44.870971, -110.274044
44.870974, -110.291184
44.871011, -110.274960
44.871035, -110.284333
44.871052, -110.285518
44.871056, -110.274484
44.871084, -110.274263
44.871086, -110.291186
44.871089, -110.283679
44.871097, -110.283921
44.871104, -110.290547
44.871122, -110.285540
44.871143, -110.284748
44.871144, -110.284352
44.871216, -110.290609
44.871219, -110.291305
44.871228, -110.291088
44.871237, -110.274585
44.871240, -110.284311
44.871242, -110.290648
44.871261, -110.287135
44.871282, -110.287039
44.871298, -110.274236
44.871329, -110.285439
44.871346, -110.284970
44.871347, -110.286680
44.871404, -110.286921
44.871412, -110.275728
44.871412, -110.284833
44.871426, -110.284044
44.871437, -110.274838
44.871463, -110.285480
44.871485, -110.286237
44.871505, -110.284211
44.871511, -110.284246
44.871534, -110.275090
44.871543, -110.274773
44.871547, -110.285772
44.871574, -110.285632
44.871626, -110.275156
44.871647, -110.275081
44.871648, -110.274032
44.871649, -110.285439
44.871651, -110.273955
44.871655, -110.274357
44.871660, -110.274280
44.871662, -110.273977
44.871670, -110.275105
44.871758, -110.287103
44.871771, -110.285331
44.871787, -110.287083
44.871800, -110.275305
44.871802, -110.284994
44.871810, -110.285309
44.871836, -110.274519
44.871869, -110.284295
44.871870, -110.284088
44.871879, -110.284816
44.871904, -110.273975
44.871920, -110.283818
44.871942, -110.273917
44.872004, -110.285304
44.872052, -110.286597
44.872063, -110.284189
44.872078, -110.286072
44.872080, -110.287010
44.872102, -110.286915
44.872172, -110.285337
44.872177, -110.284567
44.872194, -110.284207
44.872211, -110.286763
44.872217, -110.286567
44.872249, -110.284735
44.872261, -110.284766
44.872286, -110.286217
44.872289, -110.286833
44.872291, -110.284509
44.872340, -110.286755
44.872444, -110.284353
44.872527, -110.286716
44.873113, -110.339122
44.873131, -110.338681
44.873131, -110.339197
44.873178, -110.339293
44.873193, -110.338649
44.873291, -110.339122
44.873397, -110.339292
44.873462, -110.339108
44.873577, -110.340401
44.873618, -110.339290
44.873634, -110.338494
44.873654, -110.340358
44.873691, -110.339920
44.873782, -110.340423
44.873835, -110.339123
44.873979, -110.340378
44.874050, -110.340304
44.874099, -110.339867
44.874215, -110.339952
44.874222, -110.339061
44.874294, -110.339706
44.874305, -110.339468
44.874431, -110.257479
44.874433, -110.258254
44.874458, -110.339809
44.874502, -110.339665
44.874515, -110.338995
44.874532, -110.340095
44.874674, -110.257067
44.874753, -110.256650
44.874761, -110.339089
44.874788, -110.339639
44.874793, -110.258176
44.874800, -110.338577
44.874828, -110.258097
44.874831, -110.339401
44.874844, -110.256639
44.874854, -110.257004
44.874870, -110.258004
44.874885, -110.256591
44.874905, -110.256749
44.874908, -110.256941
44.874963, -110.258398
44.874988, -110.256786
44.875020, -110.339894
44.875049, -110.339593
44.875073, -110.338855
44.875073, -110.339026
44.875084, -110.257962
44.875088, -110.339233
44.875125, -110.257754
44.875152, -110.257424
44.875272, -110.257351
44.875275, -110.257660
44.875414, -110.257820
44.875573, -110.257187
44.875646, -110.256562
44.875666, -110.257817
44.875691, -110.257483
44.875723, -110.257425
44.875742, -110.257614
44.875744, -110.257510
44.875999, -110.257095
44.876021, -110.257928
44.876102, -110.258033
44.876110, -110.258366
44.876111, -110.256803
44.876153, -110.257599
44.876248, -110.256588
44.876270, -110.256996
44.878470, -110.346730
44.878474, -110.346493
44.878494, -110.346237
44.878509, -110.347354
44.878599, -110.265588
44.878625, -110.267228
44.878651, -110.266764
44.878668, -110.265462
44.878676, -110.266881
44.878692, -110.266231
44.878744, -110.266127
44.878747, -110.347159
44.878784, -110.346327
44.878796, -110.346479
44.878803, -110.347927
44.878805, -110.265780
44.878816, -110.266917
44.878821, -110.265685
44.878826, -110.266110
44.878832, -110.267090
44.878849, -110.348154
44.878869, -110.266624
44.878879, -110.347191
44.878955, -110.266104
44.878961, -110.266379
44.879102, -110.350519
44.879169, -110.349567
44.879198, -110.266413
44.879205, -110.350159
44.879238, -110.350511
44.879283, -110.346518
44.879317, -110.347139
44.879337, -110.265490
44.879358, -110.349432
44.879386, -110.350523
44.879392, -110.347287
44.879395, -110.347613
44.879408, -110.350216
44.879410, -110.350359
44.879412, -110.347687
44.879414, -110.266136
44.879437, -110.266152
44.879454, -110.349716
44.879482, -110.266850
44.879491, -110.349782
44.879527, -110.349453
44.879557, -110.350137
44.879557, -110.350195
44.879570, -110.266851
44.879583, -110.349240
44.879595, -110.347443
44.879597, -110.267198
44.879604, -110.349423
44.879609, -110.349364
44.879673, -110.349018
44.879684, -110.350084
44.879685, -110.266937
44.879692, -110.346687
44.879723, -110.347342
44.879731, -110.265453
44.879751, -110.348138
44.879754, -110.265870
44.879761, -110.266938
44.879761, -110.294336
44.879773, -110.349567
44.879787, -110.294618
44.879815, -110.348067
44.879837, -110.346498
44.879854, -110.347610
44.879860, -110.267257
44.879876, -110.265483
44.879891, -110.293931
44.879896, -110.294269
44.879927, -110.346540
44.879935, -110.348009
44.879939, -110.294193
44.879942, -110.266925
44.879957, -110.348164
44.879964, -110.348944
44.879981, -110.346939
44.879994, -110.350223
44.880002, -110.349934
44.880016, -110.350352
44.880030, -110.293300
44.880037, -110.346417
44.880094, -110.346557
44.880096, -110.346860
44.880103, -110.348071
44.880123, -110.347335
44.880149, -110.348097
44.880155, -110.266117
44.880187, -110.293858
44.880208, -110.266856
44.880211, -110.347417
44.880218, -110.266179
44.880258, -110.349905
44.880292, -110.272611
44.880293, -110.350699
44.880302, -110.271718
44.880309, -110.346192
44.880320, -110.272111
44.880340, -110.347903
44.880348, -110.293394
44.880371, -110.293806
44.880384, -110.349010
44.880397, -110.271715
44.880397, -110.350604
44.880419, -110.350333
44.880426, -110.266947
44.880440, -110.294421
44.880453, -110.266837
44.880455, -110.350703
44.880459, -110.265427
44.880508, -110.350603
44.880525, -110.294022
44.880527, -110.350203
44.880564, -110.350286
44.880567, -110.272803
44.880569, -110.350717
44.880574, -110.271520
44.880585, -110.272203
44.880600, -110.294620
44.880613, -110.272751
44.880634, -110.272195
44.880678, -110.272702
44.880719, -110.293773
44.880727, -110.272170
44.880794, -110.349003
44.880801, -110.272729
44.880807, -110.294812
44.880816, -110.294576
44.880839, -110.272516
44.880883, -110.294146
44.880891, -110.272618
44.880899, -110.272367
44.880915, -110.271702
44.880926, -110.349097
44.880928, -110.293659
44.880931, -110.271597
44.880942, -110.271562
44.880973, -110.294710
44.881006, -110.272084
44.881035, -110.293565
44.881120, -110.294734
44.881208, -110.294970
44.881213, -110.293305
44.881224, -110.294275
44.881249, -110.294053
44.881273, -110.272814
44.881292, -110.294412
44.881304, -110.272977
44.881336, -110.293352
44.881355, -110.273128
44.881365, -110.338616
44.881382, -110.272463
44.881452, -110.272525
44.881505, -110.272346
44.881548, -110.339101
44.881549, -110.339046
44.881550, -110.272303
44.881571, -110.294587
44.881575, -110.293972
44.881578, -110.294567
44.881590, -110.294968
44.881606, -110.339515
44.881610, -110.295164
44.881615, -110.294289
44.881640, -110.272430
44.881642, -110.272317
44.881650, -110.340140
44.881657, -110.338919
44.881658, -110.271489
44.881680, -110.295098
44.881683, -110.294162
44.881754, -110.340132
44.881756, -110.294226
44.881784, -110.272350
44.881795, -110.272070
44.881795, -110.339430
44.881840, -110.272553
44.881849, -110.272293
44.881859, -110.271220
44.881894, -110.340408
44.881980, -110.340077
44.882032, -110.339401
44.882035, -110.338704
44.882124, -110.340584
44.882127, -110.339291
44.882129, -110.272110
44.882138, -110.339359
44.882166, -110.339152
44.882173, -110.340024
44.882176, -110.306280
44.882193, -110.306247
44.882216, -110.306810
44.882246, -110.338860
44.882270, -110.305919
44.882287, -110.306743
44.882303, -110.338773
44.882311, -110.304857
44.882319, -110.305215
44.882328, -110.338971
44.882332, -110.339067
44.882341, -110.339140
44.882393, -110.306825
44.882399, -110.338676
